timestamp,elapsed_time,stage,cpu_percent,mem_rss_mb,mem_vsz_mb,process_status,threads,disk_read_bytes,disk_write_bytes,disk_read_rate_mbs,disk_write_rate_mbs
2026-04-14T10:00:16+08:00,220.7,BuildGraph,857.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:17+08:00,221.9,BuildGraph,860.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:18+08:00,223.1,BuildGraph,862.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:20+08:00,224.4,BuildGraph,865.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:21+08:00,225.6,BuildGraph,867.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:22+08:00,226.8,BuildGraph,870.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:23+08:00,228.0,BuildGraph,873.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:25+08:00,229.2,BuildGraph,875.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:26+08:00,230.4,BuildGraph,878.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:27+08:00,231.6,BuildGraph,881.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:28+08:00,232.8,BuildGraph,883.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:29+08:00,234.0,BuildGraph,886.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:31+08:00,235.2,BuildGraph,888.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:32+08:00,236.5,BuildGraph,891.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:33+08:00,237.7,BuildGraph,893.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:34+08:00,238.9,BuildGraph,895.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:35+08:00,240.1,BuildGraph,898.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:37+08:00,241.2,BuildGraph,900.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:38+08:00,242.5,BuildGraph,902.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:39+08:00,243.7,BuildGraph,905.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:40+08:00,244.9,BuildGraph,907.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:41+08:00,246.0,BuildGraph,909.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:43+08:00,247.2,BuildGraph,912.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:44+08:00,248.4,BuildGraph,914.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:45+08:00,249.6,BuildGraph,916.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:46+08:00,250.8,BuildGraph,918.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:47+08:00,252.0,BuildGraph,920.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:49+08:00,253.2,BuildGraph,923.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:50+08:00,254.4,BuildGraph,925.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:51+08:00,255.6,BuildGraph,927.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:52+08:00,256.8,BuildGraph,929.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:53+08:00,258.0,BuildGraph,931.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:55+08:00,259.2,BuildGraph,933.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:56+08:00,260.4,BuildGraph,935.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
2026-04-14T10:00:57+08:00,261.6,BuildGraph,937.00,794.60,1773.43,S,16,516038656,0,0.00,0.00
